age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,loan_defaulted,debt_to_income_ratio,loan_term_risk
46,46244.11,8.8,6718.78,12,12.84,531,4,0,3254.08,0,0.1452894217231124,12.84
40,52161.13,4.5,4176.03,12,9.85,611,5,0,3979.91,0,0.08006019041381963,9.85
24,24520.49,4.7,11640.36,48,8.86,646,4,1,1754.48,0,0.4747197140024526,35.44
36,59161.59,1.7,12131.54,36,8.13,649,1,0,4549.25,0,0.2050577072049619,24.39
35,98280.5,1.5,29209.5,36,11.14,539,9,0,7231.82,0,0.29720544767273266,33.42
45,16762.24,2.1,22912.53,36,10.94,525,6,1,647.38,1,1.3669133719598334,32.82
22,40067.74,5.4,47323.26,12,7.87,683,4,1,-774.75,1,1.1810813387528223,7.87
44,33846.3,5.7,42224.3,24,8.51,706,6,1,901.0,0,1.247530749299037,17.02
31,45955.37,2.2,33683.36,48,9.16,655,2,0,2988.84,0,0.7329580852031002,36.64
37,72344.8,1.7,11619.18,12,8.41,686,1,1,5015.8,0,0.16060836438831816,8.41
34,69573.38,1.2,7092.76,24,7.82,702,7,1,5477.58,0,0.10194646285691453,15.64
21,88068.13,7.0,12592.72,12,10.91,551,3,0,6226.57,0,0.14298838864865188,10.91
56,16249.41,3.0,46762.72,48,11.53,526,3,0,133.44,1,2.8778103328059297,46.12
30,52538.3,8.9,15064.82,24,7.24,688,4,1,3702.06,1,0.286739768892408,14.48
28,39286.51,5.8,100000.0,48,5.59,837,5,0,944.12,1,2.545402989473995,22.36
32,42709.17,20.3,36341.48,48,8.13,676,3,0,2669.68,0,0.8509057890846393,32.52
24,40002.74,3.7,31041.69,36,8.5,667,2,0,2353.65,0,0.7759890947470098,25.5
52,67878.83,0.0,13440.46,24,9.0,691,5,0,5042.55,1,0.19800665391551384,18.0
30,16838.98,0.1,16047.32,12,9.66,605,5,1,-5.03,0,0.9529864635506426,9.66
28,63343.71,7.1,5972.2,48,11.01,543,1,0,5124.26,0,0.09428244730218675,44.04
29,40670.33,10.2,9678.36,48,11.49,501,5,1,3136.74,0,0.2379710221185813,45.96
25,17621.58,1.1,7283.67,48,10.16,557,3,1,1283.17,1,0.413338077516318,40.64
27,176613.93,7.0,13777.94,36,8.74,681,1,1,14281.36,0,0.07801162682920877,26.22
19,53543.12,20.9,15086.08,36,9.99,585,1,0,3975.21,0,0.28175571389937676,29.97
46,85520.02,4.6,75867.97,48,11.36,563,3,0,5152.53,0,0.8871369534291502,45.44
43,15000.0,1.2,10089.04,24,7.2,751,3,0,797.37,0,0.6726026666666667,14.4
30,60368.65,5.3,1975.98,48,5.09,850,2,0,4985.13,0,0.03273188981366984,20.36
33,40159.58,1.7,11598.81,36,7.61,740,2,1,2985.25,0,0.288818010546923,22.830000000000002
38,74478.16,2.7,18119.19,48,7.83,683,2,0,5765.62,0,0.24328192318392394,31.32
36,84531.47,16.0,21592.51,48,11.11,553,1,0,6485.07,1,0.25543753113485423,44.44
54,19067.66,7.9,16028.31,36,7.18,746,2,0,1092.74,0,0.8406018357784857,21.54
31,15000.0,0.8,6123.49,36,12.2,516,3,1,1046.03,0,0.40823266666666663,36.599999999999994
48,43032.68,1.5,6619.69,12,10.35,596,2,0,3003.0,0,0.1538293687495178,10.35
47,30239.46,11.6,100000.0,48,10.6,560,5,0,-45.22,1,3.306937359331152,42.4
32,19536.57,0.4,8128.48,24,12.36,485,2,0,1244.04,0,0.41606484659282567,24.72
32,27614.27,6.7,12193.75,36,7.19,728,0,1,1923.62,0,0.4415742295559506,21.57
48,15625.04,5.7,9574.92,36,8.6,673,1,1,999.39,0,0.6127933112491232,25.799999999999997
49,15000.0,2.2,7310.6,48,10.46,570,6,1,1062.97,1,0.4873733333333334,41.84
41,31966.08,4.0,20097.79,60,7.0,724,3,0,2265.88,0,0.6287223832262198,35.0
42,84795.63,5.2,34102.33,36,5.61,767,3,1,6034.86,1,0.4021708430021689,16.830000000000002
40,46312.76,4.2,8757.43,48,7.5,705,3,1,3647.65,0,0.18909324341714898,30.0
52,35281.13,3.1,4865.8,24,9.78,611,5,1,2716.06,0,0.1379150837855817,19.56
28,56651.39,2.6,5305.3,36,8.89,638,3,0,4552.51,0,0.09364818762611121,26.67
27,22764.18,5.2,2097.44,24,12.69,470,2,1,1797.6,0,0.09213773568826113,25.38
21,66636.64,11.3,3202.22,36,5.67,780,3,0,5456.11,0,0.048054943946753616,17.009999999999998
47,20555.5,0.2,41229.7,48,8.09,690,4,0,704.68,0,2.005774610201649,32.36
47,69577.46,0.5,17477.33,60,9.54,591,6,1,5430.72,1,0.25119241202538867,47.699999999999996
28,37920.68,6.7,6998.08,36,7.4,742,4,0,2942.69,1,0.18454521385165035,22.200000000000003
38,38385.77,4.1,7330.3,36,9.06,626,1,0,2965.51,0,0.19096399525136531,27.18
37,40899.73,2.4,34623.16,48,9.9,581,4,0,2531.84,0,0.8465376177299948,39.6
43,25190.83,15.8,12736.92,24,7.01,745,3,0,1528.91,0,0.5056173218587875,14.02
35,35152.55,3.0,28386.84,48,8.06,667,4,0,2235.57,0,0.8075328816828367,32.24
34,30213.02,1.7,31937.82,36,7.76,710,9,0,1520.47,0,1.057087970682838,23.28
29,28257.77,8.5,8816.43,60,7.84,683,3,0,2176.72,0,0.3120002038377409,39.2
32,56082.6,1.2,11144.02,24,9.73,624,3,0,4160.7,0,0.19870726392856253,19.46
26,19467.72,0.1,11660.16,48,8.23,657,4,1,1336.39,0,0.5989484130653204,32.92
36,96530.9,1.7,11557.55,60,6.26,790,2,0,7819.4,0,0.11972901941243684,31.299999999999997
27,37731.83,2.3,9851.46,48,8.06,687,5,1,2903.54,0,0.26109149754994654,32.24
44,84730.14,4.2,20199.18,48,8.81,623,3,0,6560.01,0,0.2383942715071638,35.24
25,15000.0,2.4,24841.52,60,6.67,766,4,0,761.97,0,1.6561013333333334,33.35
29,103063.49,5.7,14547.1,60,9.81,562,1,0,8280.9,0,0.1411469764899287,49.050000000000004
45,15000.0,0.5,36592.78,36,6.83,731,2,1,122.96,0,2.4395186666666664,20.490000000000002
26,78295.04,5.0,4390.96,24,11.16,556,2,0,6319.61,0,0.05608222436568141,22.32
45,25682.41,0.9,16070.04,24,10.78,571,1,0,1392.85,1,0.6257216515116767,21.56
50,39376.9,2.0,5395.41,48,11.81,511,2,1,3139.83,1,0.13701967397128773,47.24
42,81968.7,1.8,28841.39,24,13.67,411,3,0,5450.46,0,0.35185857528544434,27.34
23,73946.68,0.9,34893.11,12,10.89,574,2,0,3080.1,1,0.4718685139075886,10.89
34,32456.62,6.3,37044.19,24,11.87,503,2,1,963.17,0,1.1413446625064472,23.74
31,34432.83,1.4,11094.46,48,11.11,570,3,0,2582.07,0,0.32220587154758984,44.44
48,29745.5,3.8,18552.09,36,7.16,760,4,0,1904.6,0,0.6236940041350792,21.48
31,361812.98,1.7,2641.4,60,10.64,586,3,1,30094.12,0,0.007300456716616414,53.2
47,15000.0,0.4,36823.38,12,6.45,741,2,0,-1926.88,0,2.4548919999999996,6.45
36,36604.73,2.3,5932.87,36,8.67,676,4,2,2862.64,1,0.16207932690665933,26.009999999999998
29,29645.19,17.7,17880.16,24,12.39,491,4,1,1625.49,0,0.6031386541965156,24.78
20,19143.96,3.0,4813.73,48,5.19,824,8,1,1484.06,0,0.2514490209967008,20.76
45,24472.52,8.1,9583.8,48,9.03,654,2,0,1800.75,0,0.39161475810419194,36.12
51,75367.38,1.3,6185.3,36,8.18,668,3,0,6086.28,0,0.0820686615350036,24.54
18,42709.25,1.1,15473.59,48,6.99,771,5,0,3188.64,1,0.3623006725709302,27.96
18,51899.74,2.8,8854.65,36,10.58,569,1,0,4036.85,0,0.17061068128665,31.740000000000002
30,30536.32,1.2,13344.73,12,10.53,559,4,1,1368.19,1,0.4370117289837151,10.53
39,60019.04,9.9,11173.12,48,7.4,706,5,0,4731.95,0,0.1861595920227981,29.6
37,17336.76,5.9,26224.66,48,11.29,531,3,1,763.24,0,1.512662112182438,45.16
44,28383.56,4.3,7302.86,36,7.66,727,2,0,2137.59,0,0.25729189714045736,22.98
33,109426.06,7.4,14195.37,24,5.57,809,6,0,8492.44,0,0.1297256796050228,11.14
37,61183.38,3.1,6058.69,12,12.1,523,3,0,4560.02,0,0.09902509472343633,12.1
39,31811.2,4.8,10071.19,60,10.22,590,3,0,2435.86,0,0.31659258374409016,51.1
39,81866.73,0.3,8821.36,36,7.4,712,2,0,6548.23,0,0.10775268537047956,22.200000000000003
35,28837.23,8.8,37568.29,60,7.56,712,2,0,1649.24,0,1.3027704117212369,37.8
31,20516.93,0.9,17670.25,48,9.21,636,3,0,1268.26,0,0.861252146398121,36.84
18,29381.99,3.1,5128.44,48,8.9,654,2,0,2321.12,0,0.1745436575262601,35.6
26,64423.63,5.8,11612.07,36,9.64,631,2,0,4995.91,0,0.18024550929526945,28.92
25,50562.76,5.3,22194.47,60,11.0,562,4,0,3731.0,0,0.43894894186947075,55.0
55,22739.42,0.8,4966.64,24,8.35,675,2,0,1669.53,1,0.21841542132560993,16.7
44,15000.0,2.3,11308.47,36,6.95,718,3,0,901.09,0,0.753898,20.85
30,40335.88,2.1,8640.76,48,10.63,542,3,0,3139.55,0,0.2142201930390511,42.52
18,25398.77,0.6,24186.16,48,7.23,739,5,0,1534.81,1,0.9522571368613519,28.92
53,66772.2,5.2,25146.67,36,10.48,630,1,1,4747.26,0,0.3766038860483854,31.44
29,44206.35,3.6,10457.26,24,9.88,627,2,0,3201.89,0,0.23655560796129968,19.76
36,24050.6,4.1,22639.22,36,9.11,687,2,0,1283.14,1,0.9413162249590448,27.33
34,70329.77,2.3,11474.11,12,8.69,644,6,0,4859.03,0,0.16314727035222779,8.69
61,80586.73,4.2,14962.81,48,7.48,707,2,0,6353.92,0,0.18567337327125694,29.92
44,136491.63,16.3,7416.06,12,8.34,710,4,0,10728.02,0,0.05433344154509694,8.34
37,22665.74,7.7,6758.53,24,6.54,754,4,0,1587.62,0,0.2981826315840559,13.08
45,26322.54,9.1,12749.61,48,10.28,612,3,0,1868.47,0,0.48436093173379163,41.12
46,35713.72,2.6,2118.77,24,9.64,632,4,1,2878.73,0,0.05932649973175575,19.28
41,61724.01,1.6,40554.2,60,10.6,580,2,0,4269.99,0,0.6570247137216133,53.0
32,40895.9,3.6,18655.62,48,9.74,601,0,0,2937.16,1,0.45617335723140945,38.96
22,49463.67,1.7,13910.57,48,11.24,483,4,1,3760.82,0,0.2812280204845294,44.96
34,48648.32,17.2,15691.41,48,10.79,555,2,0,3650.07,0,0.3225478289897781,43.16
24,15000.0,0.9,17131.36,24,10.34,569,6,0,456.78,1,1.1420906666666668,20.68
31,33538.19,7.2,4218.91,48,7.43,701,4,0,2692.98,0,0.1257942065448374,29.72
40,119453.21,0.8,4337.53,24,8.43,686,0,0,9757.41,0,0.03631153989080745,16.86
36,117950.68,11.3,13128.56,24,5.97,819,1,2,9247.54,0,0.11130550497886066,11.94
18,26861.78,2.2,50356.03,48,11.46,539,2,1,925.73,1,1.874634890167368,45.84
29,31665.8,1.2,26192.81,48,7.98,662,5,1,1999.62,1,0.8271640065938647,31.92
55,29234.46,4.1,3891.69,12,5.44,823,4,0,2102.26,0,0.1331199550119961,5.44
42,24091.17,0.5,7402.59,24,7.92,715,1,0,1673.07,0,0.30727399291939744,15.84
28,27060.09,0.7,6381.09,36,7.62,713,3,1,2056.16,0,0.2358118542842984,22.86
20,73607.81,15.1,4800.92,60,9.63,623,2,0,6032.85,0,0.06522297022557796,48.150000000000006
46,24392.29,5.8,59105.83,48,11.34,542,3,1,495.29,1,2.423135753141669,45.36
18,117198.06,15.5,10818.41,48,10.46,617,4,0,9489.73,0,0.09230878053783484,41.84
18,16475.92,1.4,10541.59,36,8.12,655,2,0,1042.07,0,0.639817988919587,24.36
49,73032.43,5.0,19471.56,60,10.08,621,2,1,5671.56,0,0.2666152557158512,50.4
27,112265.07,2.1,27465.17,12,10.15,583,6,1,6938.88,0,0.24464572996747783,10.15
19,69172.36,2.2,13599.37,60,11.81,466,1,0,5463.16,1,0.196601214704833,59.050000000000004
34,39877.81,0.6,24783.17,24,7.72,706,3,0,2205.44,0,0.6214777090316644,15.44
40,29341.68,5.2,11591.36,36,8.79,693,5,0,2077.67,0,0.3950475910036508,26.369999999999997
32,22357.79,9.9,6497.72,48,10.23,600,3,0,1697.63,1,0.29062443112669006,40.92
46,48502.01,10.1,27825.58,24,7.3,748,4,1,2792.22,0,0.5736995229682234,14.6
25,102422.9,3.8,4113.67,24,6.99,730,3,1,8351.08,0,0.04016357670013249,13.98
35,36555.13,5.4,19012.81,12,5.25,817,2,1,1416.44,1,0.5201133192523184,5.25
36,118731.4,4.3,18644.32,48,7.38,711,0,1,9444.53,0,0.1570293957621994,29.52
26,23791.97,1.3,13329.26,36,13.7,429,4,0,1529.04,0,0.5602419639903715,41.099999999999994
42,24757.86,3.3,80710.17,36,8.2,679,2,0,-473.46,0,3.2599816785457225,24.599999999999998
32,32735.06,1.0,27826.18,36,16.28,318,1,0,1745.78,1,0.8500421260874426,48.84
18,15616.64,10.8,9780.98,24,10.54,571,6,0,847.6,1,0.6263178250891357,21.08
35,55894.32,1.9,17221.25,24,9.75,594,3,1,3865.17,0,0.30810375723329314,19.5
30,92356.14,0.4,39725.55,48,11.45,566,5,1,6660.91,0,0.43013436897644275,45.8
41,101292.29,1.6,20624.15,60,9.77,583,2,1,8005.15,1,0.20361026490762527,48.849999999999994
33,15000.0,1.0,7383.72,12,9.75,622,1,0,601.71,0,0.492248,9.75
36,22804.41,12.3,16010.24,12,8.78,685,7,0,501.88,1,0.7020677140956508,8.78
31,49211.81,5.7,27577.72,48,8.32,635,5,0,3423.58,1,0.5603882482680479,33.28
22,40762.93,6.0,5631.25,24,5.79,832,1,0,3147.86,0,0.13814635012743195,11.58
40,43645.24,4.8,3751.66,24,5.94,795,5,0,3470.93,1,0.08595805636536769,11.88
29,27134.99,1.9,6507.66,48,8.3,690,6,0,2101.46,0,0.23982540623748155,33.2
37,77899.2,0.8,5474.83,48,9.22,641,1,1,6354.79,0,0.0702809528210816,36.88
26,65291.02,4.4,7788.06,36,5.31,790,4,1,5206.42,0,0.11928225351663982,15.93
18,15000.0,29.2,5127.89,24,6.8,795,2,0,1020.88,0,0.34185933333333335,13.6
37,86349.55,9.0,14943.36,60,11.97,530,1,2,6863.62,0,0.17305660539053186,59.85
55,43591.01,3.7,19860.18,24,7.81,741,1,0,2736.08,0,0.45560265752043827,15.62
39,33285.61,0.6,6010.74,48,6.28,781,5,0,2631.87,0,0.1805807374417954,25.12
33,22688.57,6.9,3147.39,48,8.94,686,4,0,1812.48,0,0.1387213914318972,35.76
41,48662.5,2.0,12196.96,36,7.04,717,5,0,3678.38,0,0.2506439249935782,21.12
45,15000.0,3.9,28087.08,24,7.21,719,1,0,-10.21,1,1.8724720000000001,14.42
50,22346.22,6.8,33319.84,24,8.94,660,3,1,340.89,1,1.4910727630892382,17.88
42,37357.92,6.8,67983.89,48,8.09,715,1,2,1450.6,0,1.8197985862167916,32.36
44,40144.84,3.0,4866.13,12,14.18,413,2,1,2908.08,0,0.12121433290056706,14.18
18,22258.45,4.4,34420.32,36,7.68,705,4,0,781.34,1,1.546393392172411,23.04
36,35242.24,2.4,9516.98,24,8.53,651,3,0,2504.12,0,0.2700446963643628,17.06
23,28884.16,6.0,10401.68,24,12.39,462,1,0,1915.47,1,0.3601171022456599,24.78
42,83463.47,4.5,8490.85,60,6.09,805,1,1,6790.78,0,0.10173133228225474,30.45
39,30831.26,1.1,10146.43,36,12.99,478,6,0,2227.45,1,0.32909553485650606,38.97
34,44786.6,8.5,8222.62,48,9.57,658,7,0,3525.36,0,0.18359553973733217,38.28
32,17071.74,5.7,11960.7,24,11.4,507,4,0,862.96,1,0.7006139971672483,22.8
35,37442.08,8.6,14765.09,48,9.56,665,2,0,2748.81,0,0.3943448120403567,38.24
32,15152.72,5.7,7619.62,36,7.63,702,3,0,1025.25,0,0.5028549329757298,22.89
33,15000.0,5.2,5657.32,36,11.07,497,5,0,1064.6,0,0.37715466666666664,33.21
33,71090.08,10.4,18562.29,12,11.77,487,3,0,4276.93,0,0.26110942623780986,11.77
37,24181.86,1.1,56895.82,24,5.59,806,4,0,-496.0,1,2.3528305928493505,11.18
38,15000.0,0.3,12926.1,36,13.99,427,6,0,808.28,0,0.8617400000000001,41.97
49,26265.69,10.3,7666.77,12,6.06,780,3,0,1528.74,0,0.2918929599793495,6.06
39,75565.92,3.2,29804.2,48,6.0,778,3,0,5597.21,0,0.3944132487237633,24.0
49,18257.09,1.0,20484.27,24,9.19,632,4,0,583.82,0,1.1219898680457838,18.38
31,24042.41,7.0,55296.81,12,8.2,692,2,0,-2811.76,0,2.2999695122078028,8.2
35,36796.48,4.3,14182.09,48,7.32,711,5,1,2724.66,0,0.3854197466714207,29.28
26,40838.35,1.0,16865.89,24,8.24,702,4,0,2638.55,0,0.41299146513020235,16.48
41,85098.93,11.7,8712.04,36,7.2,760,5,1,6821.78,0,0.10237543527280545,21.6
24,34156.65,1.8,48551.34,36,5.45,850,2,0,1381.43,0,1.4214315513962872,16.35
42,15000.0,0.1,11599.9,36,6.17,769,2,0,896.21,1,0.7733266666666666,18.509999999999998
45,95881.84,1.0,18417.51,60,9.61,627,3,0,7602.36,1,0.19208548772113676,48.05
30,69166.87,6.0,4563.69,48,10.53,584,2,0,5646.99,1,0.06598086627311602,42.12
49,56756.69,3.6,15696.68,12,8.65,685,3,0,3359.57,0,0.27656087766922277,8.65
40,16005.33,9.6,6891.99,60,9.94,611,3,0,1187.55,0,0.4306059293997687,49.699999999999996
23,22409.52,8.3,11344.38,24,9.5,588,7,1,1346.59,1,0.5062303877994709,19.0
41,40234.9,7.0,32546.06,24,7.46,707,3,0,1888.94,0,0.8089012275412639,14.92
30,24810.14,2.1,26472.6,36,8.74,648,1,0,1228.89,0,1.0670072800878996,26.22
37,78135.62,4.5,18131.01,24,7.14,760,3,1,5698.38,0,0.23204538467858832,14.28
54,17408.8,7.5,10626.11,48,5.01,850,3,0,1205.97,0,0.6103872754009467,20.04
31,20372.66,4.0,3744.55,48,8.19,696,3,1,1605.97,0,0.18380270421241018,32.76
38,49808.62,4.8,3047.03,36,6.81,791,2,0,4056.9,0,0.06117475248260241,20.43
24,37671.57,6.3,26814.85,36,11.72,551,2,2,2252.24,0,0.7118060118014725,35.160000000000004
39,25948.95,0.8,10607.56,48,10.23,584,5,0,1892.2,0,0.40878571194595537,40.92
37,48130.62,0.9,9982.32,60,9.26,647,3,0,3802.41,0,0.20740061108707927,46.3
46,68562.2,6.6,9284.88,48,9.51,678,3,0,5480.21,0,0.13542272564182595,38.04
48,127293.1,0.5,10653.27,48,11.05,579,3,0,10332.16,1,0.08369086776895213,44.2
43,24248.18,0.3,14201.47,12,6.3,794,4,2,796.45,0,0.5856715844240681,6.3
32,39696.64,5.1,28586.47,36,7.11,743,3,0,2423.95,0,0.7201231640763551,21.330000000000002
43,22203.76,2.5,15749.3,36,8.7,694,3,0,1351.69,0,0.7093077929143533,26.099999999999998
25,37354.75,3.9,27629.07,48,10.0,610,2,0,2412.15,0,0.739640072547668,40.0
45,34076.23,0.7,6751.98,60,13.61,450,5,1,2683.94,0,0.19814339790522598,68.05
47,15000.0,7.8,28675.08,24,8.54,658,1,0,-53.97,1,1.911672,17.08
25,26000.18,0.7,9466.65,36,8.31,701,2,0,1868.68,0,0.36409940238875266,24.93
53,16492.92,11.9,2977.58,36,9.6,600,1,2,1278.89,0,0.18053686066506114,28.799999999999997
34,43490.91,0.4,18718.58,24,6.33,757,1,0,2791.84,0,0.4304021231103235,12.66
19,53423.48,5.1,20604.72,24,7.52,719,3,1,3524.57,0,0.3856865932357832,15.04
28,65429.53,8.7,9367.72,36,8.92,718,2,0,5154.92,0,0.14317266225204428,26.759999999999998
34,20483.98,6.1,4118.29,24,8.33,672,2,0,1520.12,0,0.20104930780053487,16.66
18,33293.26,2.3,7876.59,24,7.7,732,5,0,2419.28,0,0.23658211902349002,15.4
24,35078.61,5.1,10234.57,36,8.21,716,3,0,2601.51,0,0.29176099052955634,24.630000000000003
45,55345.76,0.3,14235.48,60,8.85,644,1,0,4317.68,0,0.2572099470673092,44.25
26,20284.66,4.5,6105.06,48,11.47,526,1,0,1531.2,1,0.3009693038976251,45.88
30,88632.79,1.6,19805.2,36,10.61,550,3,0,6741.32,0,0.22345229118929916,31.83
39,27106.36,5.3,10160.12,36,8.97,672,2,0,1935.92,0,0.3748242109969764,26.910000000000004
43,22947.73,0.4,3180.38,36,9.41,610,4,0,1810.57,0,0.1385923575011559,28.23
28,43347.91,1.0,16250.13,48,12.3,466,3,0,3182.0,0,0.37487689717912576,49.2
33,29053.17,15.3,8636.02,48,7.66,743,3,0,2211.64,0,0.2972488027984554,30.64
37,88350.01,7.4,6993.51,36,6.0,782,5,0,7149.74,0,0.07915686710165624,18.0
41,88870.87,8.6,8485.58,60,7.86,666,2,1,7234.42,0,0.09548213042136304,39.300000000000004
24,15000.0,2.0,70447.45,36,7.59,715,3,0,-944.27,1,4.6964966666666665,22.77
18,15000.0,1.2,16173.92,24,8.72,679,5,0,513.17,0,1.0782613333333333,17.44
23,49201.76,0.7,10027.83,24,6.21,775,3,0,3654.76,0,0.20381039214857355,12.42
21,105260.61,0.2,32775.36,48,8.06,728,3,0,7970.65,0,0.3113734567945217,32.24
43,27584.5,11.8,34635.55,24,8.38,690,4,0,726.23,0,1.255616378763436,16.76
44,28161.91,4.4,13720.26,24,10.85,582,4,0,1708.31,0,0.48719209741100655,21.7
36,29125.39,0.0,18010.53,12,12.15,544,2,1,825.64,1,0.6183790156973005,12.15
43,38105.92,0.7,12873.08,36,8.24,660,3,1,2770.67,0,0.3378236242557587,24.72
32,21168.52,1.0,18181.58,36,8.44,710,3,0,1190.6,0,0.8588970792478643,25.32
18,62477.55,1.4,4484.48,36,8.67,661,0,0,5064.55,0,0.07177746246451724,26.009999999999998
40,67261.07,1.2,26014.32,60,9.32,645,5,0,5061.03,0,0.3867663716916784,46.6
27,15000.0,11.4,73579.02,48,14.94,357,2,1,-795.52,1,4.905268,59.76
18,73495.72,3.7,23884.1,24,10.62,579,1,1,5015.67,1,0.3249726650749186,21.24
47,16089.11,3.2,24940.76,36,12.03,505,3,0,512.01,0,1.5501640550658176,36.089999999999996
32,27600.92,5.6,10074.04,48,5.78,846,2,1,2064.5,0,0.3649892829659302,23.12
24,15670.72,0.6,19850.3,12,11.37,556,5,0,-451.94,0,1.2667126973106533,11.37
33,64578.68,0.4,10935.53,48,11.15,577,7,0,5098.12,0,0.16933653645444596,44.6
39,25623.51,6.9,11804.59,36,7.92,647,3,0,1765.82,0,0.4606937144833007,23.759999999999998
20,41361.86,14.4,4916.76,60,10.4,584,3,0,3341.38,1,0.11887183023200601,52.0
37,24455.0,8.3,5980.81,48,4.61,836,3,0,1901.24,0,0.2445638928644449,18.44
25,33570.92,7.8,1655.87,48,9.54,639,1,1,2755.94,1,0.04932453444826654,38.16
25,17078.56,10.5,31453.98,60,8.5,636,1,1,777.89,0,1.8417231897771238,42.5
31,31735.0,5.3,15156.7,24,8.29,684,2,0,1957.08,0,0.47760201670080354,16.58
38,61964.91,0.8,8233.08,36,10.4,582,5,1,4896.54,0,0.13286681123235713,31.200000000000003
53,16308.31,1.6,16327.69,36,7.3,723,2,0,852.63,0,1.00118835121481,21.9
26,44424.38,3.2,16600.07,24,10.38,609,3,0,2933.11,0,0.37367026844268847,20.76
42,64382.33,13.0,17403.87,48,12.29,495,4,0,4904.4,0,0.27032059883511517,49.16
31,61533.18,3.9,5861.85,12,8.42,639,3,1,4616.71,0,0.09526323846744147,8.42
43,70140.72,14.7,9629.23,60,5.37,819,4,0,5661.71,0,0.13728444760760938,26.85
27,45349.47,0.1,4773.37,36,7.8,705,1,0,3629.98,0,0.10525745945873237,23.4
64,109512.6,5.3,15928.26,36,8.04,687,3,0,8626.62,0,0.14544682529681516,24.119999999999997
70,54899.17,0.9,7405.29,36,9.53,606,1,0,4337.61,0,0.13488892455022544,28.589999999999996
39,93203.11,0.5,4265.9,48,11.78,558,4,0,7655.05,1,0.0457699319260913,47.12
39,15993.89,24.6,2740.07,24,8.08,709,2,1,1208.8,0,0.17131979774776496,16.16
33,40473.2,9.4,15138.38,36,9.87,640,3,0,2885.22,1,0.3740346698556082,29.61
49,30883.69,2.8,4920.01,36,7.58,767,1,0,2420.42,0,0.1593077122584769,22.740000000000002
35,19425.24,12.7,6474.75,24,7.34,754,3,0,1327.88,0,0.3333163451262378,14.68
31,70307.81,8.7,10585.97,36,6.6,709,3,0,5534.05,0,0.15056606086862895,19.799999999999997
23,139719.46,10.3,28171.29,36,8.67,681,0,0,10751.77,0,0.20162753277174134,26.009999999999998
33,118441.63,4.8,1457.76,48,10.18,560,7,0,9833.04,0,0.012307834669279712,40.72
25,40818.96,0.8,8718.58,60,10.01,595,1,0,3216.29,0,0.2135914290809957,50.05
49,44085.93,1.0,9115.45,12,9.94,648,1,1,2872.69,1,0.20676551453037287,9.94
38,31383.75,8.7,9736.27,48,8.63,676,1,0,2374.73,1,0.3102328434301191,34.52
56,33221.76,5.5,8590.27,36,9.26,642,8,0,2494.27,0,0.25857359754570497,27.78
35,28591.57,2.7,9606.32,36,6.16,789,1,0,2089.69,0,0.33598434783399445,18.48
28,55796.99,7.4,3954.28,36,9.13,648,1,0,4523.77,0,0.0708690558397505,27.39
44,20689.74,0.0,7694.97,48,12.59,503,3,0,1519.27,0,0.371922025119697,50.36
24,15000.0,0.7,4546.26,24,9.5,622,0,0,1041.26,1,0.303084,19.0
37,24298.13,9.9,20874.42,36,10.38,580,4,0,1347.56,0,0.8590957411125876,31.14
34,77122.77,5.2,6273.82,60,9.57,592,4,1,6294.92,0,0.08134847853623514,47.85
29,20510.07,4.2,7259.34,48,12.21,457,7,0,1517.26,0,0.35394028396782656,48.84
34,84608.7,2.7,15086.15,24,9.92,573,3,0,6355.13,0,0.1783049497273921,19.84
36,37138.81,1.3,13888.18,24,9.83,619,5,0,2455.12,0,0.3739532849867834,19.66
27,21251.08,6.7,22760.9,48,8.28,655,2,1,1212.27,0,1.07104674209499,33.12
50,36222.3,1.7,5564.48,24,10.57,577,1,0,2760.29,1,0.15362028363742775,21.14
32,54020.23,1.8,5609.67,36,14.23,421,4,0,4309.33,1,0.1038438747854276,42.69
51,46803.61,0.5,12598.74,60,8.39,668,4,0,3642.49,0,0.2691830822451516,41.95
37,19880.28,4.6,7135.32,24,10.02,600,5,0,1327.37,0,0.3589144619693485,20.04
33,83365.44,4.9,6706.81,36,7.92,703,2,1,6737.2,1,0.08045072394507845,23.759999999999998
28,15540.96,0.9,3869.71,36,11.18,546,4,1,1168.06,1,0.24900070523313877,33.54
47,51103.56,0.1,9243.4,12,6.99,770,3,0,3458.87,0,0.18087585287600316,6.99
18,23305.67,0.8,17083.89,48,10.39,546,2,0,1505.64,1,0.7330357805632707,41.56
30,17737.53,5.7,2788.41,24,9.46,623,5,0,1350.15,0,0.15720396244572948,18.92
33,81054.25,2.7,1000.0,36,8.36,648,4,1,6723.02,0,0.012337415989907993,25.08
32,54982.2,6.9,36824.41,36,12.72,471,4,0,3346.05,1,0.6697514832072926,38.160000000000004
32,49815.59,16.8,16279.33,36,5.77,794,2,0,3657.75,0,0.3267918737889083,17.31
52,173276.22,15.2,5785.35,24,6.06,786,4,1,14183.12,0,0.03338802058355151,12.12
21,15000.0,0.9,10773.35,36,9.4,652,1,1,905.4,0,0.7182233333333333,28.200000000000003
41,18742.78,4.8,6580.84,48,14.47,383,5,0,1380.51,0,0.35111333537500844,57.88
